"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
1166,"0677","玩(兒)","wán(ér)","B","(VA)","to play, to enjoy"
1168,"0519","完成","wánchéng ","B","(VA)","to accomplish, to complete, to fulfill"
1191,"1325","聞","wén ","B","(VA)","to smell"
1196,"0958","問","wèn ","B","(VA)","to ask"
1200,"1086","握手","wòshǒu ","B","(VA)","to shake (or clasp) hands"
1214,"0767","洗","xǐ ","B","(VA)","to wash"
1218,"0770","洗澡","xǐzăo ","B","(VA)","to take (or have) a bath"
1223,"0043","下","xià ","B","(VA)","go downwards, descend, alight, go to, exit, leave"
1224,"0051","下班","xiàbān ","B","(VA)","to get off from work, to go off work"
1225,"0046","下車","xiàchē ","B","(VA)","to get off/out of vehicle"
1227,"0047","下來","xiàlái ","B","(VA)","to come down from a higher place"
1228,"0048","下來","xiàlái ","B","(VA)","[aspect]"
1230,"0045","下去","xiàqù ","B","(VA)","go down; descend"
1233,"0052","下雪","xiàxuě ","B","(VA)","to snow"
1234,"0049","下雨","xiàyŭ ","B","(VA)","to rain"
1243,"1195","想","xiăng ","B","(VA)","to think, to miss"
1247,"1290","像","xiàng ","B","(VA)","to be alike, to be like; to resemble"
1258,"0904","笑","xiào ","B","(VA)","to smile, to laugh"
1259,"0905","笑","xiào ","B","(VA)","to laugh at"
1265,"1356","寫","xiě ","B","(VA)","to write"
1266,"1358","寫信","xiěxìn ","B","(VA)","to write a letter"
1267,"1357","寫字","xiězì ","B","(VA)","to write (characters)"
1286,"0622","姓","xìng ","B","(VA)","be surnamed"
1291,"0353","休息","xiūxí ","B","(VA)","to rest, to relax"
1295,"1433","選","xuăn ","B","(VA)","to choose, to elect"
1296,"1434","選擇","xuănzé ","B","(VA)","to choose, to select"
1298,"1407","學","xué ","B","(VA)","to study"
1302,"1410","學習","xuéxí ","B","(VA)","to study; to learn"
1309,"0807","要求","yāoqiú ","B","(VA)","to ask, to request, to demand"
1312,"0806","要","yào ","B","(VA)","want/wish (to), ask (for); demand, request"
1319,"0784","研究","yánjiù ","B","(VA)","to study, to research "
1352,"0235","以為","yǐwéi ","B","(VA)","to think, assume (incorrectly)"
1374,"1363","影響","yǐngxiăng ","B","(VA)","to influence, to affect"
1379,"1100","游泳","yóuyǒng ","B","(VA)","to swim"
1408,"1286","預備","yùbèi ","B","(VA)","to prepare"
1409,"1287","預備","yùbèi ","B","(VA)","to prepare, to get ready"
1410,"1266","遇到","yùdào ","B","(VA)","to run into, encounter, meet"
1412,"1285","預習","yùxí ","B","(VA)","prepare lessons before class"
1415,"1263","運動","yùndòng ","B","(VA)","to exercise"
1425,"0795","約","yuē ","B","(VA)","to make an appointment"
1432,"0403","在","zài ","B","(VA)","exist, live, be at/in/on, depend on, rest with"
1434,"0364","再見","zàijiàn ","B","(VA)","Good-bye "
1455,"0570","走","zǒu ","B","(VA)","to walk"
1456,"0571","走路","zǒulù ","B","(VA)","to walk (in the road or street)"
1471,"0515","坐","zuò ","B","(VA)","sit, take seat"
1472,"0516","坐","zuò ","B","(VA)","travel by (plane/etc.)"
1473,"0494","作","zuò ","B","(VA)","to do, to make"
1474,"0940","做","zuò ","B","(VA)","to do, to make"
1475,"0942","做菜","zuòcài ","B","(VA)","to cook"
1476,"0943","做飯","zuòfàn ","B","(VA)","to cook food "
1477,"0941","做事","zuòshì ","B","(VA)","to take care of things, to do tihins, to do work"
1479,"1307","摘","zhāi ","B","(VA)","to take off, to pick, to pluck"
1481,"0903","站","zhàn ","B","(VA)","to stand"
1486,"0535","找","zhăo ","B","(VA)","to look for, to search"
1487,"0536","找","zhăo ","B","(VA)","to rerurn change after a purchase"
1488,"0537","找錢","zhăoqián ","B","(VA)","to give change to someone after a purchase"
1490,"1216","照","zhào ","B","(VA)","to photograph"
1491,"1220","照顧","zhàogù ","B","(VA)","look after, care for"
1493,"1218","照相","zhàoxiàng ","B","(VA)","to take a picture"
1518,"0752","指","zhǐ ","B","(VA)","point at/to/out"
1534,"1317","種","zhòng ","B","(VA)","plant, cultivate, sow"
1541,"1108","煮","zhŭ ","B","(VA)","to boil, to cook"
1546,"0492","住","zhù ","B","(VA)","to live,to reside,to  stay"
1547,"0901","祝","zhù ","B","(VA)","to wish ( someone good health, good luck, etc. ) to offer good wishes"
1549,"1495","轉","zhuăn ","B","(VA)","to convey, pass on, transfer, transmit"
1550,"1242","裝","zhuāng ","B","(VA)","to install, to fit"
1551,"1214","準備","zhŭnbèi ","B","(VA)","to prepare"
5,"0537","安頓","āndùn ","A","(VA)","find place for, help settle down"
9,"0534","安置","ānzhì ","A","(VA)","find place for,help settle down,arrange for"
10,"0535","安裝","ānzhuāng ","A","(VA)","install,erect,fix,mount"
13,"1135","按摩","ànmó ","A","(VA)","massage"
22,"0710","把持","băchí ","A","(VA)","monopolize, dominate"
25,"1133","拜拜","bàibài ","A","(VA)","to do obeisance to, to worship,to prostrate oneself  "
26,"1134","拜會","bàihuì ","A","(VA)","pay sb. a visit"
28,"2297","頒發","bānfā ","A","(VA)","issue,promulgate,award"
29,"2298","頒獎","bānjiăng ","A","(VA)","present reward/honor"
30,"2660","辦案","bànàn ","A","(VA)","handle case,handle a case"
35,"2193","綁","băng ","A","(VA)","bind,tie,bind sb.'s hands behind him,truss up"
37,"0314","包圍","bāowéi ","A","(VA)","surround,encircle"
41,"1064","保管","băoguăn ","A","(VA)","take care of"
46,"1059","保全","băoquán ","A","(VA)","keep safe,preserve,maintain"
51,"1873","報案","bàoàn ","A","(VA)","report case to security authorities"
56,"1875","報復","bàofù ","A","(VA)","retaliate"
57,"1879","報關","bàoguān ","A","(VA)","declare sth. at customs,apply to customs,declare at customs"
69,"1239","背誦","bèisòng ","A","(VA)","recite, repeat from memory"
72,"0864","奔騰","bēnténg ","A","(VA)","gallop, surge forward, roll on in waves"
86,"0241","比擬","bǐnǐ ","A","(VA)","compare, match, draw analogy"
94,"2782","避難","bìnàn","A","(VA)","take refuge,seek asylum"
98,"2781","避孕","bìyùn ","A","(VA)","contracept"
100,"2513","編輯","biānjí ","A","(VA)","editor,compiler"
103,"2512","編寫","biānxiě ","A","(VA)","compile, write, compose"
105,"2515","編織","biānzhī ","A","(VA)","to weave; to knit; to plait; to braid; to crochet "
107,"2511","編製","biānzhì ","A","(VA)","to weave or braid (into something),to draw up (a plan, etc.); to compile"
112,"2934","辯","biàn ","A","(VA)","argue, dispute, debate"
114,"2936","辯護","biànhù ","A","(VA)","speak in defense of,plead,defend"
115,"2935","辯論","biànlùn ","A","(VA)","argue,debate"
117,"2658","辨認","biànrèn ","A","(VA)","identify,recognize"
118,"2659","辨識","biànshì ","A","(VA)","identify"
119,"2963","變通","biàntōng ","A","(VA)","be flexible"
123,"1022","表","biăo ","A","(VA)","indicate"
124,"1023","表白","biăobái ","A","(VA)","vindicate/explain oneself"
125,"1024","表明","biăomíng ","A","(VA)","make known,indicate"
126,"2573","憋","biē ","A","(VA)","1.to suppress inner feelings with efforts 2.to feel oppressed "
127,"0648","別","bié ","A","(VA)","(1)fasten with a pin or clip;(2)leave"
133,"0809","併發","bìngfā ","A","(VA)","to begin at the same time; to erupt at the same time "
135,"0779","並列","bìngliè ","A","(VA)","appose,juxtapose"
138,"2468","撥","bō ","A","(VA)","to poke; to stir, to twist or turn (a dial, etc.), to allot (funds, space, etc.) "
139,"1326","剝","bō ","A","(VA)","peel, flay"
143,"1327","剝削","bōxuè ","A","(VA)","exploit"
144,"2123","搏鬥","bódòu ","A","(VA)","buffet"
145,"2472","播出","bòchū ","A","(VA)","broadcast, disseminate"
156,"2212","補給","bǔjǐ","A","(VA)","supply"
157,"2211","補救","bŭjiù ","A","(VA)","remedy"
175,"1821","部署","bùshŭ ","A","(VA)","dispose,deploy"
178,"1715","猜測","cāicè ","A","(VA)","guess,surmise"
180,"1716","猜想","cāixiăng ","A","(VA)","suppose,suspect,guess"
182,"2010","裁減","cáijiăn ","A","(VA)","reduce, trim"
184,"2009","裁員","cáiyuán ","A","(VA)","reduce staff,comb_out,reduce the staff,discharge,cut down the member of persons employed"
187,"1659","採訪","căifăng ","A","(VA)","cover,interview,gather news"
189,"1619","彩繪","căihuì ","A","(VA)","colored drawing/pattern"
190,"1658","採納","căinà ","A","(VA)","accept,adopt"
191,"1657","採取","căiqŭ ","A","(VA)","take,adopt"
194,"1565","參與","cānyù ","A","(VA)","participate in"
197,"1944","殘殺","cánshā ","A","(VA)","murder, massacre"
202,"2607","操縱","cāozòng ","A","(VA)","operate,control,rig,manipulate"
207,"1954","測","cè ","A","(VA)","survey,fathom,measure,conjecture,infer"
208,"1983","策畫/劃","cèhuà ","A","(VA)","plan,plot,engineer"
209,"2868","辭","cí ","A","(VA)","resign,take leave,dismiss,discharge,concede, step back"
212,"2869","辭行","cíxíng ","A","(VA)","say good-bye  before starting journey,say good-bye before setting out on a journey"
213,"2870","辭職","cízhí ","A","(VA)","resign"
215,"2543","賜","cì ","A","(VA)","award,grant"
217,"0629","伺候","cìhòu ","A","(VA)","wait upon, serve"
218,"0820","刺殺","cìshā ","A","(VA)","stab to death"
226,"1067","促","cù ","A","(VA)","urge, promote"
229,"1070","促銷","cùxiāo ","A","(VA)","merchandise,sell"
230,"2729","簇擁","cùyǒng ","A","(VA)","cluster around"
231,"2344","摧殘","cuīcán ","A","(VA)","wreck, destroy, devastate"
232,"2345","摧毀","cuīhuǐ ","A","(VA)","destroy,smash,wreck"
233,"2083","催眠","cuīmián ","A","(VA)","lull (to sleep),hypnotize,mesmerize"
236,"2503","磋商","cuōshāng ","A","(VA)","consult, exchange views"
237,"2471","撮合","cuòhé ","A","(VA)","make a match"
241,"1911","插嘴","chāzuǐ ","A","(VA)","to break into a conversation or statement; to put in "
244,"1172","查明","chámíng ","A","(VA)","find out,look,prove through investigation,detect,ascertain,prove,inquire"
255,"1307","倡導","chàngdăo ","A","(VA)","propose"
260,"0702","抄襲","chāoxí ","A","(VA)","plagiarize,indiscriminately copy from others"
261,"0669","吵嘴","chăozuǐ ","A","(VA)","quarrel"
264,"2342","撤回","chèhuí ","A","(VA)","recede,dispense with,countermand,retreat,foreswear,unsay,relinquish,unmake,pull back,recall,withdrawn,retraction,retire,withdraw,abjure,waive,pull away,repeal,swallow,recant,draw_back,unspeak,revoke,withdrawal,draw back,move back,retract,forgo,forswear"
265,"2343","撤銷","chèxiāo ","A","(VA)","cancel,rescind,revoke"
267,"0736","沉思","chénsī ","A","(VA)","ponder, meditate, be lost in thought"
271,"2376","稱呼","chēnghū ","A","(VA)","call,address"
272,"2466","撐腰","chēngyāo ","A","(VA)","bolster"
276,"0895","承包","chéngbāo ","A","(VA)","contract,farming"
277,"0896","承擔","chéngdān","A","(VA)","bear,undertake,assume"
279,"0548","成就","chéngjiù ","A","(VA)","achieve,accomplish"
282,"0541","成全","chéngquán ","A","(VA)","help (sb. achieve his aim)"
285,"0665","呈獻","chéngxiàn ","A","(VA)","respectfully present"
291,"2375","稱","chèng ","A","(VA)","weigh"
295,"1137","持","chí ","A","(VA)","hold,grasp"
301,"2522","衝","chōng ","A","(VA)","charge,rush,dash"
303,"0743","沖淡","chōngdàn ","A","(VA)","attemper,qualify,dilution,play down,step down,temper,season,cut,reduce,weaken,water_down,efface,dilute,thin,water down,de-escalate,thin out,understate"
305,"2525","衝擊","chōngjí ","A","(VA)","1.[Military] to charge; to assault; to attack; to strike against 2.to lash; to pound"
313,"0903","抽查","chōuchá ","A","(VA)","spot-check"
314,"0902","抽空","chōukòng  ","A","(VA)","take advantage of any free time"
316,"0905","抽樣","chōuyàng ","A","(VA)","sample"
325,"0286","出力","chūlì ","A","(VA)","exert oneself"
327,"0296","出馬","chūmă ","A","(VA)","take the lead,take the field,go into action,bear responsibility"
328,"0300","出賣","chūmài ","A","(VA)","betray"
329,"0294","出面","chūmiàn ","A","(VA)","appear personally,act in one's own capacity or on behalf of an organization"
333,"0289","出示","chūshì ","A","(VA)","show, produce"
334,"0288","出手","chūshǒu ","A","(VA)","dispose/sell of,spend money"
340,"2698","儲備","chúbèi ","A","(VA)","lay in, stock up, reserve"
342,"1763","處","chŭ ","A","(VA)","get along (with sb.)"
343,"1764","處","chŭ ","A","(VA)","punish,sentence"
346,"1767","處分","chŭfèn ","A","(VA)","discipline/punish sb."
348,"1769","處事","chŭshì ","A","(VA)","deal with affairs"
351,"1225","穿梭","chuānsuō ","A","(VA)","shuttle back and forth"
352,"2076","傳","chuán ","A","(VA)","it is said,they say"
353,"2081","傳遞","chuándì ","A","(VA)","transmit,deliver,transfer"
357,"2080","傳授","chuánshòu ","A","(VA)","pass on (skill/etc.),impart,teach"
359,"1855","喘","chuăn ","A","(VA)","gasp for breath,pant"
361,"1843","創","chuàng ","A","(VA)","initiate (sth.)"
362,"1849","創辦","chuàngbàn ","A","(VA)","establish,set up"
363,"1844","創立","chuànglì ","A","(VA)","found,originate"
365,"1847","創新","chuàngxīn ","A","(VA)","bring forth new ideas,blaze new trails"
366,"1848","創業","chuàngyè ","A","(VA)","start undertaking,do pioneering work"
367,"1845","創作","chuàngzuò ","A","(VA)","create,produce,write"
368,"0668","吹牛","chuīniú ","A","(VA)","talk big"
369,"1093","垂","chuí ","A","(VA)","to hang down "
371,"2122","搭配","dāpèi ","A","(VA)","group,pair"
373,"1986","答覆","dáfù ","A","(VA)","answer,reply"
375,"0376","打鬥","dădòu ","A","(VA)","tussle"
376,"0380","打賭","dădŭ ","A","(VA)","make a bet, bet"
377,"0378","打發","dăfā ","A","(VA)","to while away (one's time)"
378,"0381","打擊","dăjí ","A","(VA)","strike,hit,attack"
379,"0379","打量","dăliàng ","A","(VA)","measure with the eye,estimate,think"
380,"0382","打獵","dăliè ","A","(VA)","hunt"
381,"0377","打牌","dăpái ","A","(VA)","play mah-jong,play mahjong,play cards"
383,"0375","打烊","dăyáng ","A","(VA)","close store/business for night"
391,"1118","待","dāi ","A","(VA)","stay"
393,"1119","待","dài ","A","(VA)","treat,entertain"
394,"2034","逮捕","dàibǔ","A","(VA)","make an arrest"
395,"0281","代課","dàikè ","A","(VA)","substitute-teach,take over a class for an absent teacher"
397,"2608","擔","dān","A","(VA)","carry on shoulder pole,take on,undertake"
398,"2610","擔當","dāndāng ","A","(VA)","take on, undertake, assume"
400,"2609","擔負","dānfù ","A","(VA)","bear,shoulder,take on,be charged with"
410,"2174","當兵","dāngbīng ","A","(VA)","serve in army"
424,"2253","道","dào ","A","(VA)","say,speak,talk,think,suppose"
425,"2256","道別","dàobié ","A","(VA)","say farewell"
429,"1305","倒數","dàoshǔ","A","(VA)","count backwards"
433,"1967","登場","dēngchăng ","A","(VA)","be taken to threshing ground,come on stage"
436,"1966","登陸","dēnglù ","A","(VA)","land,disembark"
439,"2726","瞪","dèng ","A","(VA)","stare at,open (one's eyes) wide,glare"
440,"2356","滴","dī ","A","(VA)","drip"
441,"2305","嘀咕","dígū ","A","(VA)","whisper, have doubts about sth., have sth. on one's mind, mumble complainingly"
442,"0912","抵","dǐ ","A","(VA)","arrive at"
444,"0914","抵押","dǐyā ","A","(VA)","mortgage"
445,"0913","抵制","dǐzhì ","A","(VA)","boycott"
448,"2509","締結","dìjié ","A","(VA)","to conclude a treaty, etc."
453,"2508","締造","dìzào ","A","(VA)","found,create"
456,"2887","顛覆","diānfù ","A","(VA)","overturn,subvert"
460,"1881","奠定","diàndìng ","A","(VA)","establish,settle"
469,"2529","調","diào","A","(VA)","transfer"
470,"2533","調度","diàodù ","A","(VA)","dispatch (buses/etc.), manage"
472,"1824","釣魚","diàoyú ","A","(VA)","angle,go fishing"
473,"2951","疊","dié ","A","(VA)","pile up;fold up"
474,"1524","釘","dìng ","A","(VA)","1.to nail 2.to sew on"
475,"1835","頂","dǐng ","A","(VA)","(1)carry on the head,cope with,stand up to,replace;(2)gore,butt,go against,push from below/behind,retort,turn down"
479,"1261","訂購","dìnggòu ","A","(VA)","order goods"
481,"0436","丟棄","diūqì ","A","(VA)","abandon,discard,give up"
483,"1321","凍結","dòngjié ","A","(VA)","freeze (lit./fig.)"
491,"1558","動員","dòngyuán ","A","(VA)","mobilize,arouse"
492,"0704","抖","dǒu ","A","(VA)","tremble, shiver, shake, rouse, stir up, make good, succeed"
494,"1805","逗留","dòuliú ","A","(VA)","stay,stop,linger,tarry"
496,"2180","督促","dūcù ","A","(VA)","supervise and urge"
497,"2636","獨創","dúchuàng ","A","(VA)","produce an original creation"
500,"2634","獨占/佔","dúzhàn ","A","(VA)","to have something all to oneself; to monopolize "
501,"1590","堵","dŭ ","A","(VA)","to obstruct; to block"
502,"2540","賭博","dŭbó ","A","(VA)","gamble"
505,"1949","渡","dù ","A","(VA)","cross (river/sea/etc.),tide over,ferry across"
506,"1115","度過","dùguò ","A","(VA)","pass,spend (time/etc.)"
511,"2801","斷絕","duànjué ","A","(VA)","break off, sever"
512,"1584","堆積","duījī ","A","(VA)","heap/pile up"
515,"0639","兌現","duìxiàn ","A","(VA)","cash (check/etc.), honor (commitment/etc.), fulfill, make good"
519,"2295","頓","dùn ","A","(VA)","pause,touch ground (with head),stamp (foot)"
