"拼音排序","編號","詞彙","拼音","等級","詞類","英文解釋"
745,"0150","公務員","gōngwùyuán ","A","(N)","functionary,government employee"
746,"0148","公益","gōngyì ","A","(N)","public good/welfare"
747,"0080","工藝品","gōngyìpǐn ","A","(N)","handicraft article, handiwork"
748,"0152","公債","gōngzhài ","A","(N)","government bond"
751,"0464","共和國","gònghéguó ","A","(N)","republic"
752,"0466","共鳴","gòngmíng ","A","(N)","resonance,sympathetic response"
754,"2154","溝","gōu","A","(N)","ditch, channel, trench, groove, rut, furrow, gully, ravine"
757,"2350","構想","gòuxiăng ","A","(N)","proposition"
759,"0867","孤兒","gūér ","A","(N)","orphan"
767,"0329","古跡","gŭjī ","A","(N)","historic site"
768,"0330","古籍","gŭjí ","A","(N)","ancient books"
769,"1013","股市","gŭshì ","A","(N)","stock market"
770,"0328","古物","gŭwù ","A","(N)","ancient objects,antiquities"
775,"0854","固體","gùtǐ ","A","(N)","solid"
779,"2521","蝸牛","guāniú ","A","(N)","snail"
780,"2318","寡婦","guăfù ","A","(N)","widow"
783,"0873","官","guān ","A","(N)","government official,officeholder"
784,"0874","官司","guānsī ","A","(N)","lawsuit"
785,"1937","棺材","guāncái ","A","(N)","coffin"
787,"2990","觀感","guāngăn ","A","(N)","impressions"
792,"2875","關稅","guān shuì ","A","(N)","customs duty,tariff"
793,"2877","關頭","guāntóu ","A","(N)","a critical juncture; a critical moment "
798,"2382","管線","guănxiàn ","A","(N)","general term for pipes/cables/etc."
799,"2380","管子","guănzi ","A","(N)","tube, pipe"
809,"0454","光芒","guāngmáng ","A","(N)","rays of light,radiance"
812,"1776","規範","guīfàn ","A","(N)","constraint,norm"
813,"1774","規格","guīgé ","A","(N)","specifications,standard"
818,"1268","軌道","guǐdào ","A","(N)","track,orbit,trajectory,course,path"
819,"1536","鬼怪","guǐguài ","A","(N)","evil_spirit,jinni,spirit,sprite,spectre,supernatural being,monsters of all kind,forces of evil,genie,spiritual being,phantom,ghost and monsters,bugaboo,presence"
820,"2024","貴賓","guìbīn ","A","(N)","honored/distinguished guest"
821,"1938","棍子","gùnzi ","A","(N)","rod, stick"
823,"1576","國防","guófáng ","A","(N)","national defense"
824,"1578","國境","guójìng ","A","(N)","national territory"
825,"1575","國君","guójūn ","A","(N)","monarch"
828,"0942","果實","guǒshí ","A","(N)","fruit,gains,fruits"
829,"0943","果樹","guǒshù","A","(N)","fruit tree"
836,"2262","過失","guòshī ","A","(N)","fault, slip, error, unpremeditated crime"
839,"1433","海拔","hăibá ","A","(N)","elevation,height above sea level"
840,"1434","海面","hăimiàn ","A","(N)","sea level"
841,"1435","海運","hăiyùn ","A","(N)","sea transportation,ocean shipping"
842,"1343","害蟲","hàichóng ","A","(N)","pest"
844,"0616","行號","hánghào ","A","(N)","(registered) company"
845,"1488","航空信","hángkōngxìn ","A","(N)","air mail"
846,"0611","行列","hángliè ","A","(N)","ranks,procession"
850,"0522","好手","hăoshǒu ","A","(N)","good hand,expert,professional"
854,"2210","號子","hàozi ","A","(N)","(registered) stock company"
862,"0496","合同","hétóng ","A","(N)","contract"
865,"0498","合約","héyuē ","A","(N)","treaty,contract"
868,"1407","核子","hézǐ ","A","(N)","nucleon"
869,"2074","黑名單","hēimíngdān ","A","(N)","blacklist"
870,"2075","黑社會","hēishèhuì ","A","(N)","criminal underworld"
879,"1228","紅利","hónglì ","A","(N)","[Commerce] an extra dividend; a bonus; a profit"
881,"1175","洪水","hóngshuǐ ","A","(N)","flood,floodwater"
884,"1309","候選人","hòuxuănrén ","A","(N)","candidate (for election)"
887,"2520","蝴蝶","húdié ","A","(N)","butterfly"
893,"0210","戶口","hùkǒu ","A","(N)","number of households and total population, registered permanent residence"
894,"1020","花瓣","huābàn ","A","(N)","(flower) petal"
895,"1017","花朵","huāduǒ ","A","(N)","flower"
896,"1016","花卉","huāhuì ","A","(N)","flowering plant,painting of flowers/plants"
897,"1018","花紋","huāwén ","A","(N)","decorative pattern,figure,wood grain"
898,"1019","花樣","huāyàng ","A","(N)","pattern,variety"
900,"1998","華人","huárén ","A","(N)","Ch. people"
901,"1999","華裔","huáyì ","A","(N)","foreign citizen of Ch. origin"
902,"0175","化工","huàgōng ","A","(N)","chemical industry"
903,"2234","話劇","huàjù ","A","(N)","modern drama, stage play"
904,"1963","畫面","huàmiàn ","A","(N)","general appearance of a picture,tableau,frame,TV screen"
905,"0176","化石","huàshí ","A","(N)","fossil"
907,"1964","畫展","huàzhăn ","A","(N)","art/paintings exhibition"
914,"0195","幻象","huànxiàng ","A","(N)","mirage, phantom, phantasm"
915,"1624","患者","huànzhě ","A","(N)","sufferer,patient"
920,"0572","灰","huī ","A","(N)","ash,dust"
921,"0573","灰塵","huīchén ","A","(N)","dust, dirt"
923,"0506","回合","huíhé ","A","(N)","round,bout,encounter"
926,"1510","迴/回響","huíxiăng ","A","(N)","echo"
931,"2857","繪畫","huìhuà ","A","(N)","painting"
934,"2091","匯票","huìpiào ","A","(N)","draft, bill of exchange, money order"
936,"1618","彗星","huìxīng ","A","(N)","comet"
939,"1955","渾身","húnshēn ","A","(N)","from head to foot,all over"
943,"1188","活(兒)","huó(ér) ","A","(N)","product,dinkum,work"
945,"0448","伙伴","huǒbàn ","A","(N)","partner,companion"
946,"0253","火箭","huǒjiàn ","A","(N)","rocket"
947,"0251","火力","huǒlì ","A","(N)","firepower"
948,"0252","火焰","huǒyàn ","A","(N)","flame"
949,"0254","火藥","huǒyào ","A","(N)","gunpowder"
951,"1790","貨幣","huòbì ","A","(N)","money,currency"
953,"1789","貨品","huòpǐn ","A","(N)","types of goods/product"
955,"1588","基層","jīcéng ","A","(N)","grass-roots unit,basic/primary level"
956,"1586","基地","jīdì ","A","(N)","base"
960,"0589","肌膚","jīfū ","A","(N)","skin"
962,"2622","機率","jīlǜ","A","(N)","probability"
963,"2621","機密","jīmì ","A","(N)","top secret;classified information"
964,"2623","機器人","jīqìrén ","A","(N)","robot"
966,"1585","基因","jīyīn ","A","(N)","gene"
967,"2619","機制","jīzhì ","A","(N)","mechanism,way,measure"
975,"2145","極端","jíduān ","A","(N)","extreme,exceeding"
976,"2906","籍貫","jíguàn ","A","(N)","native/birth place"
977,"2066","集合","jíhé ","A","(N)","a set,a class"
985,"0657","即日","jírì ","A","(N)","this or that very day"
988,"2068","集團","jítuán ","A","(N)","group,clique,circle,bloc"
997,"0869","季風","jìfēng ","A","(N)","monsoon"
998,"2579","劑量","jìliàng ","A","(N)","dosage, dose"
999,"1230","紀律","jìlǜ","A","(N)","discipline,morale,laws and regulations"
1000,"0705","技能","jìnéng ","A","(N)","technical ability,mastery of a skill/technique"
1002,"0706","技藝","jìyì ","A","(N)","skill,artistry,craft,mechanical arts"
1003,"1345","家電","jiādiàn ","A","(N)","household electrical appliances"
1004,"1842","傢伙","jiāhuo","A","(N)","guy,fellow,son-of-a-bitch"
1005,"1344","家家戶戶","jiājiāhùhù ","A","(N)","each and every family,every household"
1006,"0795","佳節","jiājié ","A","(N)","joyful festival"
1009,"0794","佳人","jiārén ","A","(N)","beautiful woman"
1010,"1297","枷鎖","jiāsuǒ ","A","(N)","yoke,chains,fetters,shackles"
1012,"1346","家屬","jiāshŭ ","A","(N)","family members/dependents"
1020,"1545","假象","jiăxiàng ","A","(N)","semblance, appearance, pseudomorph"
1022,"1170","架構","jiàgòu ","A","(N)","construction,framework"
1023,"1544","假期","jiàqí ","A","(N)","vacation,holiday"
1024,"1169","架子","jiàzi ","A","(N)","frame, stand, rack, shelf, framework, skeleton, outline, stance"
1041,"2814","簡體字","jiăntǐzì ","A","(N)","simplified characters"
1046,"0756","見解","jiànjiě ","A","(N)","view,opinion,understanding"
1048,"1548","健身房","jiànshēnfáng ","A","(N)","gymnasium, gym"
1054,"1606","將軍","jiāngjūn ","A","(N)","high-rank officer,general"
1057,"2498","獎賞","jiăngshăng ","A","(N)","reward,premium,reinforcement,meed,prix,purse,guerdon"
1058,"2772","講習","jiăngxí ","A","(N)","lecture and study"
1059,"2773","講義","jiăngyì ","A","(N)","mimeographed/printed teaching materials, class handouts, commentaries on classics"
1060,"2770","講座","jiăngzuò ","A","(N)","course of lectures,professorship,chair"
1061,"2497","獎狀","jiăngzhuàng ","A","(N)","certificate of merit"
1064,"0441","交集","jiāojí ","A","(N)","product,union,sum,join,intersection"
1066,"0439","交情","jiāoqíng ","A","(N)","friendship,friendly relations"
1069,"2201","腳本","jiăoběn ","A","(N)","script, scenario"
1071,"2867","轎車","jiàochē ","A","(N)","car"
1072,"1668","教官","jiàoguān ","A","(N)","schoolmaster,instructor,military instructor"
1075,"1671","教誨","jiàohuǐ ","A","(N)","teaching, instruction, admonition"
1077,"1670","教徒","jiàotú ","A","(N)","believer/follower of a religion"
1078,"1669","教員","jiàoyuán ","A","(N)","teacher, instructor"
1080,"2064","階層","jiēcéng ","A","(N)","social stratum"
1081,"2008","街坊","jiēfāng","A","(N)","neighbors, neighborhood"
1083,"2063","階級","jiējí ","A","(N)","social class"
1094,"2189","節慶","jiéqìng ","A","(N)","festival"
1098,"2223","解答","jiědá ","A","(N)","answer"
1110,"2823","藉口","jièkǒu ","A","(N)","excuse,pretext"
1113,"1031","金錢","jīnqián  ","A","(N)","money,wealth"
1114,"1185","津貼","jīntiē ","A","(N)","subsidy,allowance"
1115,"1030","金魚","jīnyú ","A","(N)","goldfish"
1122,"1029","近代","jìndài ","A","(N)"," modern times"
1123,"2038","進度","jìndù ","A","(N)","rate of advance,planned speed,schedule"
1124,"1087","勁（兒）","jìn(er)","A","(N)","physical strength, force"
1131,"2182","禁令","jìnlìng ","A","(N)","prohibition, ban"
1135,"2190","經典","jīngdiăn ","A","(N)","classics,scriptures"
1137,"2388","精華","jīnghuá ","A","(N)","cream,quintessence"
1140,"0788","京劇","jīngjù ","A","(N)","Beijing opera"
1143,"2390","精髓","jīngsuǐ ","A","(N)","marrow, pith, quintessence"
1144,"2191","經書","jīngshū ","A","(N)","Confucian classics"
1147,"2888","鯨魚","jīngyú ","A","(N)","whale"
1149,"0128","井","jǐng ","A","(N)","well"
1150,"2914","警報","jǐngbào ","A","(N)","alarm, warning, alert"
1151,"1930","景觀","jǐngguān ","A","(N)","landscape"
1153,"1928","景氣","jǐngqì ","A","(N)","prosperity,boom"
1155,"2915","警衛","jǐngwèi ","A","(N)","(security) guard"
1156,"1927","景物","jǐngwù ","A","(N)","scenery"
1157,"1929","景象","jǐngxiàng ","A","(N)","scene,sight,picture,prospects"
1161,"2312","境地","jìngdì ","A","(N)","condition, circumstances"
1167,"1009","糾紛","jiūfēn ","A","(N)","complication,dustup,entanglement,tangle"
1168,"1516","酒店","jiŭdiàn ","A","(N)","wineshop,public house"
1169,"1518","酒館","jiŭguăn ","A","(N)","tavern"
1170,"1517","酒精","jiŭjīng ","A","(N)","ethyl alcohol"
1173,"2204","舅父","jiùfù ","A","(N)","mother's brother, uncle"
1179,"0686","局面","júmiàn ","A","(N)","aspect,phase,situation"
1182,"2760","舉止","jŭzhǐ ","A","(N)","bearing,manner,mien"
1183,"2762","舉重","jŭzhòng ","A","(N)","weight lifting,lift weights"
1189,"0360","巨人","jùrén ","A","(N)","giant,colossus"
1195,"0739","決賽","juésài ","A","(N)","finals"
1196,"0740","決議","juéyì ","A","(N)","resolution"
1197,"0707","抉擇","juézé ","A","(N)","choice"
1199,"1265","軍備","jūnbèi ","A","(N)","armament, arms"
1200,"1266","軍閥","jūnfá ","A","(N)","warlord"
1201,"1264","軍官","jūnguān ","A","(N)","officer"
1203,"1267","軍艦","jūnjiàn ","A","(N)","warship, naval vessel"
1205,"0320","卡通","kătōng ","A","(N)","cartoon"
1218,"2059","開頭（兒）","kāitóu(er)","A","(N)","opening move,beginning,start,front,initiative,first step,opening"
1219,"2056","開銷","kāixiāo ","A","(N)","expense"
1225,"0304","刊物","kānwù","A","(N)","publication,periodical"
1230,"0583","考場","kăochăng ","A","(N)","examination hall/room"
1232,"0582","考生","kăoshēng ","A","(N)","examinee"
1237,"1948","殼","ké ","A","(N)","shell,crust"
1243,"1107","客機","kèjī ","A","(N)","aircraft"
1245,"2528","課業","kèyè ","A","(N)","lessons,schoolwork"
1250,"1008","空難","kōngnàn","A","(N)","airplane disaster"
1253,"0194","孔","kǒng ","A","(N)","hole,aperture"
1257,"0058","口頭","kǒutóu ","A","(N)","in words"
1258,"0057","口吻","kǒuwěn ","A","(N)","muzzle,snout,tone of voice,note (revealing attitude)"
1261,"0751","狂風","kuángfēng ","A","(N)","gale force wind"
1263,"0931","昆蟲","kūnchóng ","A","(N)","insect"
1265,"0671","困境","kùnjìng ","A","(N)","difficult position,predicament,straits"
1267,"1247","苦工","kŭgōng ","A","(N)","hard manual work"
1268,"1250","苦難","kŭnàn","A","(N)","suffering,misery,distress"
1270,"1248","苦衷","kŭzhōng ","A","(N)","buttoned-up pain, difficulty that is hard to say"
1271,"1364","庫存","kùcún ","A","(N)","stock,reserve"
1279,"1940","款式","kuănshì ","A","(N)","pattern, style, design"
1280,"2903","礦產","kuàngchăn ","A","(N)","mineral products, minerals"
1287,"2858","臘月","làyuè ","A","(N)","12th lunar month/moon"
1289,"0808","來賓","láibīn ","A","(N)","guest,visitor"
1291,"0806","來客","láikè ","A","(N)","guest, visitor"
1298,"0749","牢","láo ","A","(N)","prison house,cage"
1301,"0577","老年","lăonián ","A","(N)","old age"
1302,"0574","老人家","lăorénjiā ","A","(N)","old person,parents"
1303,"0579","老鼠","lăoshŭ ","A","(N)","mouse,rat"
1304,"0576","老天爺","lăotiānyé ","A","(N)","God, Heavens"
1305,"0580","老頭（兒/子）","lăotóu(ér/zi) ","A","(N)","old fogy/codger, my old man"
1306,"0578","老鄉","lăoxiāng ","A","(N)","fellow villager, friendly address for male villager, country bumpkin"
1307,"0575","老子","lăozi","A","(N)","father"
1309,"2275","雷","léi ","A","(N)","thunder, mine"
1310,"2277","雷達","léidá ","A","(N)","radar"
1314,"2886","類型","lèixíng ","A","(N)","type"
1316,"0644","冷汗","lěnghàn ","A","(N)","cold sweat"
1320,"2571","黎明","límíng ","A","(N)","dawn, daybreak"
1323,"0772","里程","lǐchéng ","A","(N)","mileage"
1324,"2808","禮服","lǐfú ","A","(N)","ceremonial robe/dress,formal attire"
1325,"2809","禮節","lǐjié ","A","(N)","etiquette,protocol,ceremony"
1329,"1725","理學","lǐxué ","A","(N)","natural science"
1331,"0802","例","lì ","A","(N)","example,instance,precedent,case,rule,regulation"
1334,"0652","利弊","lìbì ","A","(N)","pros and cons"
1337,"2627","歷屆","lìjiè ","A","(N)","all previous sessions, etc."
1338,"2626","歷來","lìlái ","A","(N)","in times gone by; since the earliest days"
1339,"0651","利率","lìlǜ ","A","(N)","interest rate"
1340,"2625","歷年","lìnián ","A","(N)","over the years, calendar year"
1344,"0030","力學","lìxué ","A","(N)","mechanics"
1346,"2749","聯","lián ","A","(N)","antithetical couplet"
1351,"2751","聯盟","liánméng ","A","(N)","alliance,coalition,league,union"
1356,"2755","臉龐","liănpáng ","A","(N)","face"
1357,"2756","臉譜","liănpŭ ","A","(N)","theatrical makeup"
1358,"0754","良機","liángjī ","A","(N)","good/golden opportunity"
1359,"0813","兩極","liăngjí ","A","(N)","the two poles (of the earth or a magnet/battery)"
1360,"0812","兩口子","liăngkǒuzi ","A","(N)","couple"
1363,"0471","列車","lièchē ","A","(N)","train"
1364,"0472","列國","lièguó ","A","(N)","various countries"
1365,"2807","獵人","lièrén ","A","(N)","hunter"
1367,"1439","烈士","lièshì ","A","(N)","martyr, person of high endeavor"
1371,"2558","鄰里","línlǐ ","A","(N)","neighborhood,neighbors"
1372,"2272","鈴","líng ","A","(N)","bell, sth. bell-shaped, bud"
1374,"2981","靈感","línggăn ","A","(N)","inspiration"
1376,"2432","領隊","lǐngduì ","A","(N)","leader of a group/team/etc."
1382,"1182","流程","liúchéng ","A","(N)","manufacturing/technological process/workflow,course (of river/etc.)"
1385,"1178","流氓","liúmáng ","A","(N)","hoodlum,hooligan,gangster"
1387,"1176","流水","liúshuǐ","A","(N)","flowing/running water"
1389,"1179","流星","liúxīng ","A","(N)","shooting star,meteor"
1390,"1180","流域","liúyù ","A","(N)","valley,river basin,drainage area"
1391,"1173","柳樹","liŭshù ","A","(N)","willow tree"
1392,"2952","籠子","lóngzi ","A","(N)","large box/chest,trunk"
1395,"2485","樓房","lóufáng ","A","(N)","building of two or more stories"
1397,"2996","驢","lǘ","A","(N)","donkey, ass"
1398,"2560","鋁","lǚ ","A","(N)","aluminum"
1399,"1395","旅費","lǚfèi ","A","(N)","travelling expenses"
1400,"2453","履歷","lǚlì","A","(N)","curriculum vitae, antecedents"
1401,"1394","旅途","lǚtú ","A","(N)","journey,trip,route"
1404,"2901","爐子","lúzi ","A","(N)","stove, oven, furnace"
1405,"1827","陸地","lùdì ","A","(N)","dry land"
1407,"2937","露天","lùtiān ","A","(N)","in the open air,outdoors"
1409,"0659","卵","luăn ","A","(N)","ovum,egg,spawn,fish roe"
1410,"2549","輪廓","lúnkuò ","A","(N)","outline,contour,rough sketch"
1411,"1318","倫理","lúnlǐ ","A","(N)","ethics,moral principles"
1414,"2536","論點","lùndiăn ","A","(N)","argument,thesis"
1416,"2999","鑼","luó ","A","(N)","gong"
1417,"2965","邏輯","luójí ","A","(N)","logic"
1420,"2691","駱駝","luòtuo","A","(N)","camel"
